,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
3554,39.4,75.2,109.6,145.2,46.8,34.7,2.5,6.1,794,Hazardous
1888,22.9,89.4,13.5,34.2,30.5,34.0,3.09,2.6,833,Hazardous
218,29.8,60.2,10.7,19.8,24.9,12.4,2.0,6.4,472,Moderate
1074,23.6,47.8,3.8,6.4,14.0,3.3,1.09,10.4,209,Good
2551,23.0,45.5,11.1,17.6,26.9,3.5,1.17,14.5,410,Good
3300,32.3,65.7,8.7,19.1,28.3,11.6,1.36,6.4,322,Moderate
1625,22.1,49.1,11.2,13.8,25.3,6.8,0.72,12.5,448,Good
43,24.7,64.9,17.3,37.0,27.2,14.9,1.48,5.5,453,Poor
4076,29.3,80.3,99.6,112.3,22.8,12.5,1.46,6.6,486,Moderate
2202,30.8,62.2,11.8,37.1,29.1,17.0,1.91,4.4,629,Poor
3755,23.2,71.8,56.0,70.0,26.3,14.6,1.69,5.7,392,Moderate
4074,26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230,Good
1760,24.1,70.9,10.6,17.7,23.4,4.1,1.47,6.3,475,Moderate
144,27.4,63.0,11.0,21.1,23.2,9.6,1.27,6.6,333,Moderate
2637,34.7,97.6,6.1,19.6,23.1,19.6,2.12,6.4,596,Poor
2453,27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432,Moderate
4064,35.5,55.7,41.5,52.6,37.1,8.7,1.17,9.2,546,Moderate
1595,28.4,65.8,10.9,22.2,27.5,11.9,1.7,6.1,524,Moderate
4701,29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,Moderate
3059,23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377,Good
3519,26.1,65.4,6.0,9.2,14.9,4.7,1.21,13.5,241,Good
4328,24.2,80.6,21.4,29.9,24.5,9.9,1.82,5.9,334,Moderate
155,33.4,70.5,7.5,15.2,24.1,8.6,1.49,6.0,417,Moderate
3902,29.5,54.6,40.8,48.3,30.7,9.5,1.52,5.0,642,Moderate
504,18.9,84.5,7.7,23.8,37.2,16.1,1.76,5.1,691,Poor
2992,26.6,58.5,30.6,34.3,25.2,3.7,1.04,12.1,341,Good
3430,23.3,90.9,39.8,55.4,30.8,5.5,1.44,5.5,696,Moderate
4001,26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,Good
3137,28.8,58.0,6.3,36.4,42.2,1.9,2.43,3.5,505,Poor
3354,29.4,93.3,149.1,168.1,34.9,11.7,1.79,4.2,793,Poor
2948,27.8,47.6,31.6,35.3,21.8,6.4,1.13,14.0,591,Good
3594,33.8,85.3,64.5,78.9,35.3,0.6,1.85,6.7,484,Poor
2201,35.0,55.8,12.9,17.8,26.2,13.8,1.65,6.2,313,Moderate
4083,29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524,Good
3124,24.1,39.7,9.6,14.8,23.9,4.6,0.92,13.4,350,Good
1365,31.4,94.3,68.9,72.8,24.0,14.3,1.99,6.7,347,Moderate
786,28.0,88.7,13.5,25.9,23.7,18.5,0.94,8.6,546,Moderate
3538,35.5,59.2,0.8,10.5,23.8,4.7,1.44,5.4,405,Moderate
3046,33.8,64.8,12.6,21.7,21.3,8.3,1.5,5.2,593,Moderate
4159,33.7,81.3,3.8,16.9,26.0,8.5,1.31,8.7,676,Moderate
597,27.8,76.1,1.9,10.1,39.1,4.5,1.97,5.6,479,Moderate
4994,31.1,61.0,27.1,31.1,13.0,3.8,0.98,13.4,278,Good
3675,35.5,62.5,65.2,81.5,35.7,11.2,2.46,8.2,758,Poor
4449,18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553,Good
4821,29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,Good
1381,25.4,73.2,28.7,35.4,12.3,6.0,1.13,10.1,371,Good
4628,22.8,72.8,16.8,25.2,23.0,2.1,1.15,10.3,502,Good
594,37.3,77.6,20.0,22.4,30.0,14.8,1.92,4.5,516,Poor
2051,24.6,90.1,45.9,52.9,19.0,10.9,1.79,6.7,550,Moderate
4780,26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,418,Good
4088,29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219,Good
4201,29.3,90.5,23.9,52.4,36.4,26.3,2.02,8.9,498,Poor
2576,57.2,80.2,47.4,56.9,43.2,24.8,2.26,3.0,876,Hazardous
4442,30.9,98.0,78.8,93.2,27.2,10.7,1.73,5.6,472,Poor
2122,26.5,78.8,0.1,14.2,38.2,3.5,1.14,7.9,589,Moderate
3044,29.4,76.2,12.9,28.0,27.0,13.9,1.58,7.8,696,Moderate
36,27.5,78.9,30.2,34.1,15.3,3.0,0.98,11.1,472,Good
220,26.2,62.0,79.2,86.0,31.4,7.6,1.46,5.9,615,Moderate
3036,36.7,78.7,31.3,69.8,30.7,21.1,1.95,4.1,749,Poor
4600,25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,552,Good
4700,45.3,73.7,53.2,84.6,47.8,28.0,2.45,2.8,480,Hazardous
2688,33.5,79.9,6.8,17.6,33.0,18.3,1.78,6.3,545,Moderate
2858,20.5,47.4,1.4,6.6,17.7,6.6,1.08,13.2,427,Good
3710,28.5,96.2,53.2,65.8,33.6,20.5,2.34,4.4,764,Poor
2628,32.2,66.6,8.3,19.7,23.5,13.2,1.08,5.6,382,Moderate
1308,19.1,64.9,2.5,10.5,26.0,6.0,1.08,10.4,368,Good
4596,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,Good
2165,24.0,57.7,1.7,7.6,13.1,5.4,0.83,10.3,449,Good
1243,27.1,74.1,4.7,8.7,25.3,5.9,1.0,13.5,555,Good
1634,34.3,48.9,18.1,27.7,29.2,5.4,1.65,5.6,304,Moderate
4485,22.7,44.0,13.0,16.1,16.1,3.4,0.95,12.9,330,Good
4020,32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686,Moderate
408,24.4,48.1,14.8,19.8,24.5,4.3,0.87,12.0,381,Good
1741,33.8,68.6,29.9,42.3,20.9,22.2,2.31,3.8,430,Poor
1042,40.0,84.4,47.0,59.3,22.4,3.1,1.51,6.0,453,Moderate
3453,35.2,79.8,11.3,18.6,37.1,8.2,1.42,9.6,510,Moderate
2805,28.2,71.4,9.2,25.5,34.0,6.2,2.35,3.2,594,Hazardous
2718,36.3,88.7,13.5,25.7,29.9,6.7,2.02,4.8,739,Poor
1710,24.5,41.7,24.9,29.5,20.3,5.6,0.99,12.4,285,Good
4584,25.4,63.2,10.7,16.0,17.9,2.2,0.93,12.7,560,Good
1246,34.9,63.0,59.7,69.2,29.5,8.2,1.07,5.2,568,Moderate
2764,31.6,76.0,3.8,12.5,19.3,6.5,1.56,5.8,317,Moderate
1336,26.5,86.3,28.0,54.1,56.6,9.6,2.02,4.8,603,Hazardous
4679,27.7,51.3,0.5,22.9,29.1,14.0,1.68,3.8,470,Poor
4750,30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,Moderate
3167,23.3,66.1,0.8,5.2,18.4,5.7,0.89,10.3,492,Good
4928,38.3,57.0,1.8,12.1,30.1,5.3,1.36,5.8,355,Moderate
203,24.9,64.4,10.9,15.2,14.0,4.4,1.12,10.5,354,Good
420,30.0,87.5,33.8,43.1,28.7,12.2,1.63,6.3,561,Moderate
4671,41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,744,Hazardous
3557,25.4,47.1,10.1,13.7,29.1,4.7,0.97,10.3,578,Good
4964,29.3,57.3,13.7,23.6,28.3,12.0,1.87,7.0,657,Moderate
2300,27.7,68.1,11.0,19.6,21.2,9.0,1.33,5.7,420,Moderate
4408,25.3,62.8,3.3,12.6,19.7,5.4,0.95,13.1,305,Good
177,31.4,78.7,7.7,14.3,38.1,17.5,1.75,5.4,549,Poor
1696,45.0,82.6,17.4,27.2,46.3,10.1,2.82,3.7,592,Hazardous
4965,35.4,85.4,6.2,21.7,30.9,8.9,1.69,8.9,601,Moderate
3034,21.7,42.0,1.2,5.8,27.7,3.2,0.87,12.4,248,Good
610,21.9,74.0,14.4,19.4,17.5,4.3,1.07,10.1,483,Good
2928,26.0,64.5,10.4,15.5,25.2,3.1,0.98,5.3,359,Moderate
3571,32.3,64.2,13.8,31.8,24.2,17.8,1.51,9.0,478,Poor
1733,35.4,108.9,49.7,71.8,48.3,18.6,2.53,4.8,712,Hazardous
3241,43.4,88.4,35.6,48.0,39.4,14.4,1.78,4.6,639,Poor
4871,31.1,89.1,22.8,28.2,17.7,10.5,1.71,6.8,680,Moderate
4697,28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,Good
1201,18.0,52.5,5.3,11.4,16.8,3.4,0.9,12.2,550,Good
1978,25.6,65.8,0.3,5.2,18.7,7.0,0.86,11.0,303,Good
1577,26.7,77.3,27.1,33.3,24.1,2.5,1.12,10.3,501,Good
1026,32.8,51.2,23.8,29.2,35.6,7.4,1.48,8.9,586,Moderate
2532,26.3,86.9,4.5,22.1,37.1,11.0,2.22,5.1,556,Poor
1992,28.9,87.3,98.3,118.1,34.8,13.4,1.76,7.9,760,Poor
241,25.3,83.3,33.9,44.0,35.9,9.1,1.41,6.2,488,Moderate
996,24.0,51.2,14.1,16.5,26.0,7.4,0.97,10.2,264,Good
3732,37.1,84.7,31.7,57.6,28.8,19.6,2.25,7.5,672,Poor
3929,35.6,64.8,16.1,30.3,32.2,1.1,1.65,5.9,640,Moderate
3704,32.0,61.5,13.9,20.6,23.3,11.0,1.41,8.1,425,Moderate
4986,35.6,103.8,74.5,93.3,31.8,23.6,2.04,20.8,757,Hazardous
4786,28.1,87.7,39.2,53.4,39.1,10.3,1.86,5.2,669,Poor
1124,33.7,88.9,10.2,19.0,23.8,-0.3,1.7,8.3,405,Moderate
4799,28.9,57.9,16.4,23.1,20.6,3.4,0.89,12.5,527,Good
649,37.7,78.2,22.0,25.8,17.9,9.3,1.97,6.0,697,Moderate
92,21.4,76.9,2.3,6.7,23.4,2.8,1.09,14.7,338,Good
1830,27.4,36.0,8.8,16.7,22.2,2.5,1.04,11.1,407,Good
3308,22.1,47.8,9.3,14.9,24.4,7.0,1.06,10.5,578,Good
414,36.7,81.2,17.3,37.3,32.9,17.5,1.9,4.0,445,Poor
4034,29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,Good
3748,32.2,55.7,17.2,30.4,36.3,1.6,1.31,5.4,617,Moderate
4762,27.9,70.5,2.0,6.6,17.7,3.2,0.94,11.0,554,Good
1073,29.7,54.0,0.2,7.6,15.6,4.4,0.93,10.8,401,Good
4919,36.4,98.8,15.7,18.1,39.1,12.8,1.95,3.4,541,Poor
805,26.7,66.0,0.5,5.4,20.9,-0.6,0.87,10.1,422,Good
3074,40.4,71.5,30.1,46.8,43.9,18.1,2.13,5.3,790,Hazardous
4451,30.0,86.0,8.3,20.4,21.4,10.2,1.59,7.2,733,Moderate
2498,41.4,86.0,25.7,35.8,39.6,4.8,1.99,6.1,449,Poor
3383,24.9,64.5,14.8,20.2,13.2,6.4,1.11,11.5,609,Good
3180,39.2,77.0,121.6,121.2,30.1,22.4,2.8,8.1,734,Hazardous
2340,30.3,51.2,7.3,18.8,26.3,14.1,1.39,5.2,624,Moderate
3598,42.6,76.7,62.8,88.3,37.2,12.8,2.56,5.3,718,Hazardous
749,26.6,44.0,3.5,7.1,23.9,7.2,0.97,11.0,417,Good
1116,38.0,70.6,100.0,117.5,32.4,7.0,2.4,4.1,477,Poor
605,37.2,98.9,37.7,57.5,54.3,30.6,2.45,5.1,572,Hazardous
3066,39.9,78.7,71.9,85.2,39.7,16.3,2.54,3.3,957,Hazardous
2642,28.0,56.8,5.2,8.9,26.6,8.6,1.04,10.8,593,Good
354,29.2,60.6,1.7,16.0,32.7,13.3,1.91,7.2,637,Moderate
2811,29.8,76.4,3.5,8.2,22.1,4.9,0.93,11.5,284,Good
2452,23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403,Good
4977,25.1,67.2,16.3,21.1,19.9,7.6,0.83,10.0,471,Good
4428,37.7,66.9,53.6,69.5,40.3,23.4,1.39,4.3,458,Poor
2850,24.6,47.1,17.3,23.0,14.8,5.5,1.05,12.8,412,Good
4364,32.2,65.2,28.8,37.0,26.6,10.4,1.72,7.0,538,Moderate
4526,30.2,77.4,9.5,26.4,20.9,10.8,2.29,3.7,648,Poor
855,24.7,51.4,3.5,9.4,14.6,4.3,0.85,11.6,215,Good
3174,27.3,47.6,17.0,23.5,12.9,2.5,0.93,10.7,571,Good
2511,40.5,100.2,65.0,81.4,39.1,17.1,1.6,5.9,553,Poor
733,32.2,79.4,4.0,11.0,32.9,10.9,1.25,9.5,651,Moderate
1713,31.6,71.5,11.0,24.3,24.5,17.1,1.57,8.0,560,Moderate
2358,21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.1,569,Good
1257,23.8,44.4,7.5,11.9,23.1,3.1,0.9,11.5,602,Good
1432,31.6,77.8,12.3,18.1,31.8,8.9,1.72,3.8,590,Poor
1398,32.6,71.9,48.0,60.0,30.8,6.8,2.0,5.0,388,Moderate
969,22.8,76.0,12.3,22.0,27.1,12.2,1.54,12.1,577,Moderate
89,34.9,96.9,11.4,30.2,36.5,20.3,1.89,6.8,680,Poor
4497,30.9,74.6,24.0,28.9,23.6,7.7,1.01,10.7,217,Good
3973,36.0,65.6,7.3,21.8,24.2,13.9,1.99,5.9,393,Poor
3291,20.6,65.7,19.0,28.4,29.1,14.1,1.45,8.0,683,Moderate
1902,28.0,64.0,5.0,10.8,15.5,3.4,0.88,12.4,470,Good
1635,32.3,87.5,1.1,5.4,23.1,8.7,1.52,8.3,343,Moderate
1447,31.3,75.0,37.8,47.1,32.6,11.0,1.87,5.6,451,Poor
4960,24.3,66.2,71.6,76.4,14.9,6.0,1.03,11.2,325,Good
3368,36.4,78.0,31.2,47.9,30.4,6.8,2.07,4.4,656,Poor
1761,25.2,64.0,2.4,6.9,16.6,2.8,1.07,10.3,508,Good
2230,29.4,60.4,10.7,14.9,11.2,2.4,1.03,11.2,363,Good
4193,26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,Good
3462,27.1,75.3,0.1,7.1,13.8,7.9,1.03,12.7,499,Good
2634,28.1,47.9,2.7,6.7,26.0,8.3,1.03,11.1,228,Good
4616,21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,Good
4669,32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,Moderate
1209,25.4,76.7,10.3,19.4,22.7,10.5,1.19,7.8,609,Moderate
1333,29.4,56.0,24.3,41.9,30.5,5.3,1.64,12.5,375,Moderate
603,35.2,80.2,13.2,19.1,36.4,21.5,1.69,4.7,546,Poor
5,39.4,96.6,14.6,35.5,42.9,17.9,1.82,3.1,674,Hazardous
2206,28.0,63.6,2.8,6.3,27.8,7.9,0.91,11.8,344,Good
4433,26.7,65.0,1.3,8.7,22.5,4.4,1.05,10.5,208,Good
3382,25.6,69.6,3.4,9.3,23.0,6.0,0.73,10.2,554,Good
3018,23.6,72.3,0.8,13.8,26.4,11.0,1.68,6.2,543,Moderate
1237,26.8,98.6,0.9,21.6,34.8,12.9,2.0,6.6,712,Poor
1140,25.2,61.7,27.9,33.6,12.7,5.5,1.08,11.9,300,Good
1153,24.6,62.9,0.6,2.6,29.2,4.8,0.99,11.2,387,Good
2400,26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584,Moderate
3736,22.1,59.3,46.8,60.0,22.3,13.2,1.46,5.5,490,Moderate
3285,42.7,111.0,33.8,50.7,41.3,21.0,2.52,4.2,516,Hazardous
2493,21.9,65.2,0.5,2.0,15.4,4.4,0.81,12.7,216,Good
3829,33.0,79.0,1.0,23.0,37.8,19.9,1.84,6.8,651,Poor
1510,36.0,89.8,33.0,47.9,26.0,-0.1,1.74,4.3,490,Poor
3743,38.1,109.9,1.7,12.9,29.8,17.7,1.89,4.4,734,Poor
4925,22.8,92.7,22.5,44.6,27.9,26.1,2.32,4.3,732,Poor
1083,32.7,62.6,50.5,66.6,31.5,9.2,1.26,7.1,473,Moderate
552,33.2,92.5,20.0,35.6,37.4,6.9,1.62,4.1,655,Poor
746,28.5,57.3,18.4,34.9,32.7,13.9,2.54,5.0,486,Poor
600,36.5,90.3,5.1,31.6,27.9,10.5,2.12,5.1,630,Poor
2993,36.8,87.2,41.4,57.0,35.9,20.6,1.7,3.6,749,Poor
2214,25.2,76.3,0.9,6.0,22.9,5.5,0.88,18.6,590,Good
1008,28.2,75.4,1.2,13.0,35.9,2.6,1.42,5.5,539,Moderate
3032,25.8,54.6,6.5,7.6,13.6,5.8,1.04,12.1,401,Good
366,43.3,59.3,62.2,74.7,33.0,19.2,2.44,3.6,801,Poor
1633,41.0,60.0,46.3,58.9,38.9,19.7,1.45,7.2,418,Poor
1126,22.9,74.4,0.0,1.9,15.7,3.7,0.9,10.3,390,Good
4709,31.4,93.4,11.6,27.1,19.2,16.0,1.77,8.7,383,Moderate
3658,24.4,38.2,4.7,10.9,20.8,1.3,0.72,10.8,429,Good
335,29.8,62.8,22.2,32.8,36.9,1.1,1.55,5.0,437,Moderate
799,33.2,80.6,18.5,32.1,23.0,21.3,1.84,5.4,793,Poor
125,33.0,56.8,1.9,5.0,36.1,7.6,1.75,7.5,481,Moderate
3702,30.6,55.6,6.2,23.0,25.0,10.4,1.38,6.3,354,Moderate
1445,23.4,54.7,4.0,12.3,24.1,2.8,0.87,10.2,433,Good
812,24.8,60.1,0.1,1.7,17.5,5.9,0.99,13.3,457,Good
2080,27.8,66.9,12.1,14.6,25.5,4.5,1.06,13.9,442,Good
2550,35.0,80.4,6.7,30.2,48.4,14.5,1.96,5.2,747,Poor
623,25.4,77.4,4.4,16.3,23.9,11.2,1.5,5.6,652,Moderate
128,27.4,81.5,18.9,30.4,22.6,12.8,1.55,5.1,341,Moderate
2965,39.3,74.8,28.1,49.3,33.0,21.3,1.84,3.8,730,Poor
3506,42.2,73.2,6.5,20.3,53.8,23.7,2.41,3.7,633,Hazardous
2541,41.2,93.0,24.2,44.3,33.9,12.6,2.09,5.3,732,Poor
884,30.9,85.8,13.2,20.0,27.7,13.3,1.58,15.5,300,Moderate
1801,24.5,62.2,7.7,12.4,25.2,7.3,1.65,8.8,393,Moderate
3561,22.2,81.3,23.1,37.3,32.2,9.1,1.39,5.6,576,Moderate
1160,31.3,56.1,2.3,11.6,21.1,9.0,1.41,10.9,588,Moderate
3546,24.5,45.8,50.7,57.8,22.2,4.9,1.09,11.8,353,Good
2424,24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,Good
1727,29.2,46.6,1.8,6.6,17.8,7.0,1.04,10.4,579,Good
4601,33.3,51.4,9.6,20.7,20.7,16.0,1.48,5.8,542,Moderate
430,32.5,55.7,5.6,10.7,26.0,12.7,1.54,5.7,298,Moderate
2513,23.5,75.8,3.8,7.7,21.1,6.9,0.82,16.9,258,Good
4829,27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,Good
3460,34.2,97.3,15.2,26.6,30.9,11.0,1.74,7.1,681,Poor
4514,27.3,71.0,8.3,11.9,13.5,11.1,1.13,12.0,390,Good
2382,23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521,Good
1171,30.7,66.4,16.6,24.4,23.3,9.5,1.53,9.5,379,Moderate
848,26.1,46.3,4.7,10.9,19.3,3.2,1.18,17.6,471,Good
188,31.1,56.4,10.7,17.0,12.9,5.1,1.07,10.0,572,Good
3251,30.5,82.0,13.4,26.6,29.8,12.4,1.71,4.0,473,Poor
1808,26.6,92.9,31.8,51.9,35.0,10.2,1.42,6.1,526,Moderate
1672,31.0,46.3,12.4,31.1,30.1,19.2,1.31,8.0,484,Moderate
273,30.8,67.6,6.0,15.4,29.2,6.0,1.42,8.7,564,Moderate
4951,39.5,98.6,93.8,104.7,31.7,11.5,2.31,6.2,713,Poor
2298,24.7,65.1,1.2,4.0,23.4,3.1,1.03,11.1,461,Good
1668,23.5,54.8,2.3,9.1,15.4,5.7,1.06,11.8,325,Good
4979,28.5,74.4,14.1,30.3,33.8,23.3,2.45,3.6,422,Poor
4388,28.1,53.1,0.0,4.4,14.1,3.7,1.11,12.8,334,Good
1526,22.5,56.1,27.4,33.8,19.0,5.4,0.87,16.6,492,Good
1045,29.8,67.7,3.6,12.7,17.0,6.8,1.01,13.7,550,Good
1725,37.8,84.0,14.8,21.3,27.1,19.9,1.8,4.0,688,Poor
3876,29.6,72.1,2.0,6.6,17.4,6.4,1.06,10.7,353,Good
3762,44.9,100.6,12.9,28.7,43.6,15.9,2.18,6.0,630,Hazardous
3673,38.8,75.4,114.4,140.5,27.8,16.1,2.45,14.7,783,Hazardous
4011,30.7,77.7,36.5,46.0,24.2,9.1,1.5,6.5,345,Moderate
256,22.5,41.5,0.3,7.1,17.3,3.2,1.01,11.4,212,Good
3079,31.5,80.1,26.2,28.0,14.9,7.3,1.21,7.6,317,Moderate
2378,23.9,69.1,18.2,24.0,21.1,2.1,0.94,10.1,373,Good
2084,28.4,76.2,16.8,28.7,30.0,8.2,1.64,5.7,644,Moderate
3866,23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362,Good
1893,26.2,63.6,23.7,29.5,16.7,5.4,1.08,10.7,412,Good
1389,39.2,111.2,25.7,46.9,45.6,25.2,2.25,4.5,692,Hazardous
4258,44.1,95.4,52.5,85.7,27.2,8.2,2.2,4.1,547,Hazardous
3147,33.7,83.3,10.2,32.2,33.6,27.7,2.53,11.9,541,Poor
371,44.8,113.0,30.2,52.0,41.5,23.3,2.53,3.3,677,Hazardous
1089,33.4,80.2,10.3,32.4,40.3,12.9,1.36,2.6,597,Hazardous
3834,47.8,74.1,38.5,62.2,41.1,11.4,1.85,6.8,549,Poor
2346,41.1,86.1,15.8,34.3,34.9,17.5,1.88,5.0,716,Poor
808,27.4,63.2,24.9,35.3,30.7,8.8,1.5,5.6,631,Moderate
1962,26.4,54.3,4.2,7.6,23.8,5.8,1.02,11.7,299,Good
770,42.1,59.8,6.5,22.9,24.8,9.0,1.54,5.9,383,Moderate
3002,33.7,80.9,9.6,26.4,30.5,22.0,2.76,4.3,446,Poor
4262,27.8,67.4,7.3,11.4,13.1,2.3,1.17,13.0,528,Good
4197,22.2,59.8,6.1,10.2,27.0,8.2,0.9,13.3,408,Good
4221,27.6,44.8,1.8,5.7,18.1,3.1,0.98,10.0,513,Good
2482,41.2,78.8,30.7,32.2,42.1,19.0,2.53,5.0,635,Poor
1819,44.1,109.2,31.8,44.9,51.1,12.3,2.27,5.7,640,Hazardous
3316,43.1,116.3,104.3,136.6,36.6,15.8,3.72,5.4,688,Hazardous
2991,24.7,43.2,5.3,11.2,13.7,1.4,1.01,10.1,552,Good
1934,27.1,46.8,26.3,34.7,16.5,6.6,0.92,10.6,428,Good
1566,31.3,75.9,2.7,9.3,29.5,10.7,1.17,5.1,697,Moderate
4643,22.0,59.2,14.0,25.8,20.8,13.2,1.5,5.4,503,Moderate
75,24.6,84.2,5.2,19.2,22.5,9.0,1.48,7.3,623,Moderate
2759,23.3,58.4,1.6,7.3,21.4,4.0,1.08,12.3,438,Good
3312,29.8,61.0,12.4,18.5,21.8,4.8,0.94,10.4,490,Good
3758,23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,Good
4746,33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,454,Moderate
478,33.7,98.2,51.8,64.9,35.3,8.9,2.29,6.4,685,Poor
1070,24.4,44.8,4.1,7.4,23.7,4.0,0.91,11.9,241,Good
4369,26.3,74.9,20.1,27.4,25.4,3.8,1.62,5.3,358,Moderate
266,39.6,96.2,47.1,65.4,35.8,17.1,2.03,5.2,661,Poor
4217,38.6,97.4,63.3,78.4,29.4,18.3,1.6,5.1,554,Poor
3438,30.7,84.2,22.4,38.4,26.8,12.3,1.34,6.1,399,Moderate
4415,29.2,40.9,15.4,20.0,27.1,2.9,1.04,11.1,438,Good
4342,30.4,57.2,46.1,56.4,20.2,11.7,1.8,8.8,516,Moderate
3950,30.0,54.7,38.3,43.8,32.8,7.7,1.28,6.7,610,Moderate
122,32.0,70.7,8.4,11.3,24.5,6.1,1.6,8.2,382,Moderate
1183,31.2,71.9,56.5,74.2,29.9,11.8,2.14,4.0,602,Poor
4662,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,Good
4227,38.8,92.5,8.3,29.0,32.8,8.3,2.19,3.9,698,Hazardous
1623,27.7,72.3,40.7,52.1,16.5,6.3,0.98,10.1,338,Good
2485,21.8,78.4,17.0,20.6,21.2,3.3,0.92,10.2,203,Good
3406,26.8,72.2,1.0,11.3,21.8,12.5,1.41,6.0,602,Moderate
2633,36.2,73.7,9.6,32.4,41.4,25.5,1.97,10.0,782,Hazardous
3645,29.8,81.1,23.9,33.9,39.7,3.0,1.83,11.5,603,Poor
1312,19.5,42.7,3.8,8.6,23.8,1.7,1.06,10.4,390,Good
709,22.0,52.2,12.3,19.1,27.3,4.9,0.86,12.0,316,Good
4508,29.7,93.5,2.9,21.9,30.5,10.0,1.79,3.7,816,Poor
3030,32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773,Poor
1113,28.6,71.9,4.1,17.7,44.3,4.1,1.48,4.9,780,Poor
1825,29.5,76.7,71.4,79.9,31.9,12.4,1.27,7.0,550,Moderate
1735,44.3,87.7,14.0,22.3,37.2,18.2,2.75,4.4,471,Hazardous
2588,25.6,77.7,34.1,39.8,18.2,2.6,1.24,10.4,380,Good
4232,39.5,70.2,5.4,24.3,38.0,0.1,1.85,4.3,616,Poor
3583,23.6,45.6,2.5,8.8,22.3,5.0,0.81,11.9,463,Good
2892,21.8,77.8,4.0,9.1,15.5,8.4,0.98,11.5,273,Good
2707,45.6,98.3,28.0,43.8,32.1,14.9,2.18,3.2,680,Hazardous
1628,26.3,79.9,3.0,8.1,14.6,9.1,1.02,11.4,347,Good
2903,25.1,60.1,3.7,9.4,11.5,6.5,0.77,10.2,313,Good
7,31.0,59.6,5.0,16.8,24.2,13.6,1.38,6.3,443,Moderate
184,27.6,52.0,48.9,53.6,28.7,5.1,1.65,5.6,364,Moderate
4481,37.9,89.7,3.1,18.3,36.7,4.7,2.72,2.6,592,Hazardous
340,42.2,66.0,33.3,51.4,48.0,12.8,2.54,3.6,709,Hazardous
2966,27.6,51.2,7.0,14.8,19.6,6.1,0.98,18.2,315,Good
1689,27.6,84.1,0.8,12.4,26.5,13.1,1.55,7.4,668,Moderate
4349,24.8,73.1,6.5,9.8,17.5,10.0,1.02,12.5,287,Good
693,29.9,74.6,5.4,10.0,18.3,3.4,0.98,12.7,263,Good
2312,30.2,62.7,3.8,11.4,13.6,7.5,1.02,15.0,270,Good
4261,23.7,61.1,16.1,21.7,23.7,7.6,1.08,11.2,567,Good
2275,39.1,59.5,47.6,57.2,30.6,16.8,1.89,3.8,450,Poor
772,25.4,45.4,1.9,9.7,26.4,7.4,1.02,13.8,558,Good
1616,35.0,76.4,20.3,28.2,19.9,11.2,1.68,6.6,430,Moderate
4028,36.1,100.5,100.9,108.5,33.1,14.8,2.09,5.0,769,Poor
410,32.8,90.8,3.6,15.0,33.4,25.2,1.6,4.0,643,Poor
3716,33.9,94.5,8.9,15.1,33.2,11.7,1.89,4.3,680,Poor
1576,37.5,95.7,6.1,28.0,32.9,20.7,1.73,8.9,802,Poor
661,21.9,71.4,15.0,19.3,18.2,1.6,1.0,18.8,505,Good
1386,35.6,75.3,48.1,63.6,43.7,29.2,3.03,2.9,587,Hazardous
1030,38.8,64.6,21.5,31.9,21.2,9.0,1.48,5.8,545,Moderate
3096,24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,Moderate
