,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
2467,28.9,48.1,2.2,5.6,23.1,5.9,1.09,10.6,465,Good
3858,26.7,61.9,11.8,16.3,13.0,6.3,0.85,16.7,361,Good
1166,21.8,77.8,4.0,9.1,15.5,8.4,0.98,11.5,273,Good
1391,20.3,56.2,21.8,28.8,18.9,2.7,0.96,10.2,335,Good
2653,41.3,90.6,70.6,88.5,45.0,30.2,2.93,6.8,902,Hazardous
3361,31.3,73.4,72.8,88.8,54.1,17.1,2.54,2.6,755,Hazardous
1306,20.2,76.5,9.5,13.9,14.3,4.4,0.89,11.1,471,Good
1591,43.0,94.0,7.6,16.5,27.5,19.0,1.39,8.6,588,Poor
3963,52.3,74.5,14.9,24.0,29.7,19.3,1.78,3.6,515,Poor
1032,21.8,43.3,1.3,5.1,19.8,8.0,0.84,10.6,451,Good
3759,32.5,75.0,55.6,61.0,29.6,9.7,1.7,5.8,455,Poor
169,26.0,38.6,16.6,22.7,22.0,2.8,1.22,12.9,389,Good
2376,24.5,51.9,14.5,21.4,13.4,3.7,1.08,11.3,379,Good
3262,38.1,63.0,41.2,57.7,30.5,24.3,2.38,3.9,537,Poor
1854,38.5,57.4,75.0,83.0,34.9,1.6,2.35,3.7,505,Poor
4777,25.5,80.9,24.7,31.1,13.8,7.2,1.01,13.7,522,Good
4254,32.2,62.2,20.2,34.3,33.7,26.4,2.12,8.3,512,Hazardous
4257,26.3,44.2,16.7,20.4,12.5,4.3,0.95,11.7,397,Good
3774,45.6,82.4,13.1,27.8,24.8,13.8,1.37,5.5,408,Poor
1779,31.7,61.4,7.9,20.8,27.7,12.6,1.68,7.5,574,Moderate
3763,39.9,78.7,71.9,85.2,39.7,16.3,2.54,3.3,957,Hazardous
3193,21.7,49.2,2.2,4.6,24.4,5.6,1.02,12.6,559,Good
3347,34.9,51.8,31.4,40.1,19.6,12.0,1.46,6.0,634,Moderate
1824,29.5,72.7,9.3,25.0,21.2,9.7,1.59,7.5,404,Moderate
196,24.7,51.4,3.5,9.4,14.6,4.3,0.85,11.6,215,Good
1191,23.5,67.6,0.2,4.3,24.5,6.4,1.19,14.6,412,Good
1743,21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333,Good
1040,26.0,71.5,31.4,34.6,21.3,3.9,0.97,12.7,463,Good
3895,36.6,69.9,46.0,59.1,46.1,6.6,1.84,3.6,649,Poor
95,25.5,78.0,95.3,105.1,26.0,9.9,1.46,7.2,554,Moderate
4276,28.0,69.2,4.8,12.6,25.5,6.1,0.73,12.7,408,Good
3788,23.6,76.1,1.2,5.8,25.8,4.5,1.01,10.2,306,Good
376,25.3,45.0,15.5,21.4,22.5,4.9,1.02,10.9,334,Good
2065,32.3,64.2,13.8,31.8,24.2,17.8,1.51,9.0,478,Poor
887,26.9,95.2,0.0,17.3,26.9,23.6,1.33,10.2,650,Moderate
2618,39.2,84.3,80.5,107.9,32.5,24.6,2.37,4.8,450,Poor
591,30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523,Poor
1630,26.0,57.9,44.7,58.2,31.4,4.3,1.25,7.8,488,Moderate
4693,40.0,94.4,30.9,48.1,41.2,11.4,2.6,5.8,860,Hazardous
1770,31.8,80.1,5.6,7.6,24.4,16.6,1.56,10.4,679,Moderate
1651,35.4,120.5,47.7,61.2,49.3,24.2,2.36,5.2,662,Hazardous
1631,24.6,62.9,0.6,2.6,29.2,4.8,0.99,11.2,387,Good
3849,49.6,91.0,7.6,26.6,42.3,5.7,2.22,3.0,748,Hazardous
1197,26.4,45.7,8.4,11.3,23.4,4.8,0.97,13.8,426,Good
163,25.9,64.2,1.5,10.3,23.6,0.0,0.93,11.5,386,Good
929,29.3,86.8,62.8,74.6,23.6,13.1,1.62,5.1,564,Moderate
2503,39.4,57.0,11.2,26.3,28.7,20.4,2.01,3.8,468,Poor
3476,23.6,53.8,7.6,10.4,16.9,4.1,1.07,10.2,434,Good
1561,35.2,72.0,3.6,11.4,29.4,10.2,1.39,6.5,737,Moderate
4028,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,Good
66,42.3,96.6,4.3,16.1,37.7,3.2,2.44,3.4,421,Poor
782,31.1,66.0,4.5,6.0,24.2,7.7,1.57,6.4,694,Moderate
1997,34.8,88.8,12.6,30.8,25.3,8.4,1.49,8.7,431,Moderate
2896,33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,Moderate
1228,24.5,44.7,12.9,16.0,16.1,1.0,0.99,12.9,268,Good
4176,25.4,59.1,16.0,16.6,15.2,6.8,1.04,10.5,439,Good
1064,24.5,40.6,0.5,4.1,25.4,4.2,1.02,11.7,494,Good
1426,24.7,49.4,8.4,14.8,15.7,6.5,1.2,10.2,194,Good
4951,23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,Good
2138,46.8,77.8,25.2,45.5,38.9,19.4,2.66,4.4,830,Hazardous
4247,30.8,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638,Moderate
3968,36.2,80.6,13.9,22.0,28.7,13.3,1.56,7.5,483,Moderate
4413,31.2,49.7,20.5,30.6,25.2,15.7,1.59,9.0,347,Moderate
1954,41.5,106.1,2.5,16.1,41.6,22.9,2.33,9.7,629,Hazardous
4395,41.4,93.0,30.7,45.3,40.3,12.5,1.63,4.2,600,Poor
2182,34.7,74.8,6.6,19.6,26.4,12.7,1.6,8.5,304,Moderate
3016,29.0,42.8,2.0,2.3,20.5,5.9,1.03,10.1,428,Good
1171,28.1,78.1,30.4,38.6,33.9,7.9,1.35,8.7,465,Moderate
3301,21.6,53.1,45.7,49.9,16.5,6.5,0.88,10.7,348,Good
2263,27.4,62.4,2.8,9.2,23.0,3.2,1.14,10.2,243,Good
1768,19.9,76.5,16.2,23.2,19.9,8.0,0.88,10.1,330,Good
3036,28.3,54.8,2.5,15.5,29.3,11.7,1.51,6.1,376,Moderate
4614,30.4,90.7,91.5,98.9,22.1,9.6,1.52,5.3,598,Moderate
3106,25.2,66.5,20.7,25.0,24.3,4.0,0.88,14.2,297,Good
1492,23.7,61.5,19.4,25.0,11.8,0.9,1.18,12.0,333,Good
1314,33.1,91.3,8.0,24.3,32.0,23.6,2.28,4.2,587,Poor
836,22.2,53.1,10.4,11.7,11.8,4.9,1.0,10.1,300,Good
4323,24.6,58.0,7.5,19.0,25.7,3.4,1.57,12.7,617,Moderate
4860,31.3,68.9,31.4,32.5,32.7,6.6,1.65,8.0,489,Moderate
54,35.5,91.0,13.1,17.2,20.7,15.1,1.99,5.4,597,Poor
1283,34.0,62.5,20.5,30.6,29.1,9.5,1.8,6.4,346,Moderate
1452,26.2,64.2,1.9,6.6,19.7,6.2,1.05,13.8,369,Good
3408,32.2,59.9,29.3,38.6,32.9,18.3,2.14,6.0,563,Poor
684,31.4,69.4,11.1,28.2,27.4,17.7,2.02,5.8,400,Poor
3964,32.1,49.0,0.5,3.1,15.8,4.8,0.98,12.2,423,Good
3040,33.7,59.5,13.7,21.5,19.6,2.3,1.02,11.7,511,Good
1710,37.7,64.9,13.5,27.2,38.4,9.6,2.23,3.6,641,Poor
539,19.5,63.2,9.9,15.1,15.0,4.9,0.97,10.5,389,Good
4292,28.8,64.9,16.7,27.9,11.7,5.6,0.85,10.9,562,Good
3658,19.6,47.2,0.9,7.5,23.2,3.8,1.02,10.5,380,Good
4450,31.1,61.0,27.1,31.1,13.0,3.8,0.98,13.4,278,Good
3940,29.7,53.0,18.0,30.5,27.8,8.6,1.36,5.1,488,Moderate
1397,32.9,56.0,6.0,15.9,21.0,12.3,1.78,6.4,434,Moderate
3848,25.8,87.9,7.3,19.7,30.0,16.8,1.38,5.5,326,Moderate
753,24.1,72.6,27.7,36.5,35.3,6.5,1.95,8.4,493,Moderate
2196,25.3,45.7,12.5,27.4,28.8,9.0,1.37,5.4,525,Moderate
2766,29.9,45.5,6.8,14.3,19.4,9.4,0.98,11.5,536,Good
1320,29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,Moderate
189,28.7,63.9,13.5,25.3,16.2,10.9,1.17,6.3,478,Moderate
2917,34.2,76.9,111.0,129.2,34.7,21.5,2.17,3.9,484,Poor
1683,31.6,60.9,18.0,35.8,17.9,11.0,1.34,7.9,458,Moderate
4963,35.1,75.6,2.8,21.0,31.9,5.9,2.06,5.5,766,Poor
1667,44.9,100.6,12.9,28.7,43.6,15.9,2.18,6.0,630,Hazardous
4297,37.0,86.3,81.3,110.8,41.3,16.2,2.97,2.5,841,Hazardous
3317,24.7,73.9,8.1,16.0,26.4,5.1,0.98,11.0,352,Good
2825,40.6,92.2,80.4,103.6,45.8,12.1,1.97,6.8,744,Poor
4401,21.9,68.0,32.0,37.2,25.5,1.8,1.14,12.3,211,Good
512,23.2,74.7,2.6,14.7,21.1,1.6,1.3,5.5,449,Moderate
2514,21.7,45.4,19.9,25.3,22.8,3.9,0.78,13.8,385,Good
2677,24.0,56.9,2.9,6.9,13.0,8.2,1.14,11.3,360,Good
1557,27.4,61.2,24.3,32.1,23.8,4.8,0.98,11.6,345,Good
1292,36.2,77.1,35.3,43.9,20.4,14.4,1.38,5.6,599,Moderate
4571,36.0,75.3,43.4,59.5,35.1,22.1,1.97,3.6,468,Poor
1309,32.3,91.2,1.7,15.7,33.5,7.2,2.33,7.2,535,Poor
160,23.2,54.0,2.9,8.8,24.4,0.6,1.04,12.5,372,Good
1661,26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559,Good
3769,19.5,79.5,60.5,85.9,44.0,21.9,2.68,7.5,689,Hazardous
3180,28.0,88.7,13.5,25.9,23.7,18.5,0.94,8.6,546,Moderate
1729,33.2,59.6,11.5,15.6,23.6,6.4,1.25,5.6,463,Moderate
751,24.3,77.2,3.2,8.5,15.1,5.1,1.22,10.1,385,Good
1567,32.0,75.0,2.5,12.8,32.3,4.3,1.39,5.6,546,Moderate
433,38.7,116.9,33.1,53.6,46.0,26.2,2.46,8.2,834,Hazardous
3601,26.8,47.4,8.7,14.2,14.3,3.6,1.08,10.9,344,Good
1880,26.6,70.9,5.9,18.2,26.9,11.7,1.5,5.3,573,Moderate
1538,23.0,48.9,0.5,8.8,20.2,4.5,1.08,11.9,496,Good
2891,24.9,76.0,32.1,41.6,16.2,17.7,1.49,6.0,612,Moderate
4430,29.1,52.6,14.0,18.7,17.6,7.7,1.04,10.4,456,Good
4594,28.2,52.0,15.9,19.6,21.0,5.3,1.16,19.4,496,Good
994,30.8,47.7,11.0,16.4,25.7,5.5,1.11,10.1,332,Good
4924,27.1,111.8,2.6,30.7,32.7,23.2,1.93,6.3,691,Poor
129,29.6,89.1,19.4,30.7,35.4,24.7,1.74,15.4,748,Poor
996,27.8,61.2,16.3,24.1,10.6,6.8,1.19,11.1,365,Good
2639,25.0,55.1,2.2,7.7,27.2,7.2,1.04,10.1,294,Good
1246,23.9,61.8,3.2,9.9,18.6,5.2,0.93,13.6,438,Good
2352,29.8,76.4,3.5,8.2,22.1,4.9,0.93,11.5,284,Good
432,25.5,74.9,42.2,46.7,19.0,3.0,0.94,11.9,421,Good
4904,37.6,80.6,8.5,17.8,25.0,15.2,1.65,4.1,768,Poor
3672,25.5,68.4,54.1,64.4,30.8,0.7,1.81,5.7,671,Poor
1828,38.2,95.2,63.5,88.2,37.3,12.5,1.6,7.1,689,Poor
3597,35.8,84.5,0.2,11.8,32.1,6.8,1.38,5.9,352,Moderate
2170,28.1,91.6,6.4,13.5,37.9,10.0,1.26,7.2,331,Moderate
197,26.2,80.8,13.3,15.8,26.0,7.3,0.98,11.8,602,Good
1168,29.5,76.7,71.4,79.9,31.9,12.4,1.27,7.0,550,Moderate
2791,29.8,72.4,13.4,19.9,13.0,3.9,1.06,10.5,568,Good
3150,33.3,64.4,52.1,66.2,26.1,8.1,1.41,6.3,584,Moderate
1484,33.7,91.2,17.2,29.0,25.1,12.0,1.43,6.3,505,Moderate
294,23.2,78.4,16.8,19.3,23.9,7.9,1.44,11.4,456,Moderate
2907,35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
31,29.0,57.3,6.1,9.2,17.7,4.7,0.89,10.2,600,Good
3918,32.6,92.5,5.4,10.9,26.2,12.9,1.32,5.6,377,Moderate
4842,24.0,75.7,1.6,5.8,24.7,2.3,1.08,11.0,355,Good
3318,25.8,76.0,9.3,13.3,18.8,4.0,0.89,13.3,321,Good
1671,37.5,83.7,3.1,2.2,39.5,29.2,2.61,2.5,898,Hazardous
4740,34.8,61.8,6.8,15.5,23.5,9.6,1.47,6.0,404,Moderate
143,29.7,70.4,6.0,8.6,17.4,3.2,1.42,8.5,586,Moderate
241,27.8,85.9,24.2,35.3,28.1,8.0,1.31,8.5,497,Moderate
3636,21.6,71.5,1.3,6.5,23.8,4.8,0.89,13.8,384,Good
732,26.5,65.9,0.9,13.3,30.1,11.5,1.82,5.5,641,Moderate
4145,37.3,75.6,29.3,34.9,24.1,10.4,1.92,4.4,507,Poor
16,36.9,84.6,8.0,23.5,36.2,20.6,2.29,5.9,745,Poor
4919,28.6,65.9,0.9,4.4,13.1,5.9,1.03,11.7,446,Good
3668,45.0,107.0,13.2,20.9,56.0,10.2,2.23,4.0,775,Hazardous
1505,25.6,57.7,10.0,15.8,22.1,2.5,0.98,15.4,470,Good
4412,22.0,50.1,4.9,10.0,23.8,2.4,1.05,12.8,493,Good
1792,45.0,76.7,15.8,21.9,45.2,24.1,2.91,11.0,808,Hazardous
2013,28.8,72.7,49.8,74.8,41.0,15.6,2.0,5.2,482,Poor
702,29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336,Good
2212,30.9,92.5,24.3,29.7,34.9,18.0,1.64,9.1,678,Poor
1026,31.5,61.9,105.9,105.0,22.4,4.8,1.16,6.1,577,Moderate
1590,28.8,72.9,11.0,13.4,25.7,11.0,1.29,6.5,364,Moderate
4892,28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,Moderate
1099,32.7,79.1,17.2,29.7,23.9,17.0,1.25,7.5,504,Moderate
1981,32.8,71.6,23.3,30.3,23.4,16.8,1.75,7.4,632,Moderate
1559,27.6,52.0,48.9,53.6,28.7,5.1,1.65,5.6,364,Moderate
3736,35.2,85.5,0.5,12.4,30.8,12.2,1.91,6.9,318,Moderate
2158,36.7,67.4,12.4,22.7,38.4,2.0,2.04,6.9,705,Poor
105,26.7,65.0,1.3,8.7,22.5,4.4,1.05,10.5,208,Good
4844,32.9,110.4,20.8,40.4,32.0,25.8,2.5,5.0,775,Hazardous
3066,33.4,50.3,36.7,43.4,35.6,5.3,1.31,5.4,443,Moderate
1552,33.6,90.6,16.7,22.9,33.8,10.0,1.69,15.4,486,Moderate
4794,43.2,84.2,29.3,31.0,46.2,31.1,2.72,3.5,934,Hazardous
3409,23.7,66.3,11.8,14.4,12.2,1.9,0.79,12.0,248,Good
3884,34.8,73.2,2.4,8.8,25.1,3.3,1.35,6.9,362,Moderate
2922,40.3,66.1,11.8,21.0,43.4,15.8,2.02,6.2,824,Poor
1184,21.5,79.0,2.7,8.6,24.2,5.2,1.0,10.3,282,Good
3025,27.9,76.5,4.0,10.1,11.6,4.2,1.12,11.2,267,Good
3386,27.4,63.0,11.0,21.1,23.2,9.6,1.27,6.6,333,Moderate
610,24.9,83.7,12.1,20.4,30.8,7.6,1.3,7.6,516,Moderate
1001,17.4,56.5,2.6,6.9,21.0,3.5,0.92,11.6,475,Good
2489,34.3,102.4,38.8,58.4,40.4,12.8,2.09,2.7,811,Hazardous
2517,38.2,69.1,37.4,49.4,21.7,10.0,1.82,5.1,540,Moderate
336,23.1,74.7,26.7,33.8,24.4,12.6,1.63,5.2,619,Moderate
1263,25.8,56.2,8.5,16.8,29.4,10.3,1.3,5.0,414,Moderate
342,34.1,73.4,5.5,12.2,20.9,4.6,1.0,10.1,188,Good
3379,31.3,89.6,1.7,17.0,25.1,17.2,2.18,4.2,832,Poor
1697,27.3,73.2,8.6,11.8,17.2,4.8,1.1,11.4,345,Good
2469,26.8,60.5,1.3,9.1,16.4,4.6,0.94,11.5,359,Good
4196,22.6,46.7,19.2,26.8,26.5,6.7,0.82,13.7,354,Good
802,25.0,77.9,2.1,8.6,12.3,0.0,1.09,14.1,269,Good
3235,26.5,54.1,12.3,15.3,20.3,5.3,0.99,12.7,374,Good
4879,29.2,54.5,15.8,18.0,12.2,6.4,1.15,13.2,498,Good
2799,22.9,52.6,7.6,15.3,26.3,4.4,0.99,11.1,517,Good
2687,39.5,82.8,68.1,80.4,33.8,23.0,2.75,5.7,679,Poor
3654,28.6,83.1,19.9,29.1,35.8,12.3,1.93,7.4,674,Moderate
201,41.2,92.2,36.1,49.5,42.2,17.1,2.39,2.7,815,Hazardous
1673,18.8,57.1,37.2,46.4,37.4,24.5,2.01,5.3,528,Moderate
1690,25.7,57.0,16.2,21.2,19.2,0.1,1.0,10.8,323,Good
431,26.4,72.7,2.4,6.2,20.3,9.0,0.94,10.1,431,Good
4838,36.0,65.6,7.3,21.8,24.2,13.9,1.99,5.9,393,Poor
252,32.4,82.2,11.2,16.0,26.0,4.5,1.45,6.8,601,Moderate
3670,25.5,63.0,29.1,38.7,28.8,4.7,1.32,5.9,527,Moderate
1342,29.0,44.6,21.2,28.0,19.6,3.3,1.2,11.1,545,Good
69,22.6,69.0,1.2,7.7,12.2,5.6,1.18,11.8,481,Good
1300,28.5,53.4,19.2,25.1,13.5,2.8,1.0,14.6,262,Good
824,47.4,64.8,68.5,80.6,38.5,13.5,2.54,4.0,633,Poor
1935,28.1,47.9,2.7,6.7,26.0,8.3,1.03,11.1,228,Good
2931,27.7,68.1,11.0,19.6,21.2,9.0,1.33,5.7,420,Moderate
890,45.7,76.3,1.1,20.8,23.8,28.2,2.44,3.7,761,Hazardous
2963,36.5,89.2,40.9,61.0,25.0,1.8,1.85,3.5,687,Poor
3403,29.0,65.3,3.5,6.1,8.5,2.5,1.13,14.1,319,Good
39,20.8,61.9,3.0,9.6,14.8,8.5,1.06,11.3,491,Good
2036,23.0,40.9,21.6,25.2,21.5,3.4,1.02,14.8,215,Good
2482,31.3,65.1,26.0,33.8,27.3,22.0,2.01,4.4,631,Poor
2003,40.1,95.2,11.5,30.1,34.8,18.6,1.88,5.4,803,Poor
219,33.3,73.1,21.6,33.1,44.5,7.4,1.98,8.8,723,Poor
4014,35.0,72.3,38.4,47.6,28.4,5.5,1.24,7.6,640,Moderate
4554,32.1,59.4,8.2,13.3,22.8,2.0,1.16,10.2,396,Good
4101,26.7,77.3,27.1,33.3,24.1,2.5,1.12,10.3,501,Good
194,25.3,64.5,30.9,47.8,27.8,11.3,1.63,5.3,389,Moderate
1011,28.4,66.1,5.6,9.5,18.9,3.6,0.97,11.8,560,Good
2581,28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391,Moderate
104,28.5,71.0,6.7,13.1,21.8,4.0,0.97,13.1,510,Good
1278,18.4,60.6,3.0,8.4,16.6,7.3,1.04,10.2,444,Good
121,29.9,86.3,8.3,19.9,21.0,7.9,1.44,9.1,487,Moderate
36,38.6,76.2,26.0,48.7,32.8,3.5,2.12,3.7,612,Poor
2477,25.3,73.8,6.5,19.1,32.4,12.6,1.2,5.5,419,Moderate
1090,19.3,41.7,15.2,21.3,21.5,7.6,0.85,13.2,255,Good
428,44.4,99.7,1.9,4.2,33.4,6.3,2.88,4.9,710,Hazardous
1037,34.0,64.2,14.6,32.3,47.4,8.8,1.47,5.1,434,Poor
1583,24.8,73.6,10.8,13.4,22.1,3.7,1.16,10.4,450,Good
482,26.9,60.6,1.2,6.4,20.5,7.6,0.92,11.6,267,Good
1195,34.6,70.8,13.3,20.8,28.5,19.4,1.63,4.7,365,Poor
57,29.8,112.5,40.7,55.3,37.6,25.4,3.17,5.4,662,Hazardous
676,29.9,107.5,33.5,52.1,27.7,17.6,2.42,3.4,592,Poor
1761,24.6,62.1,29.9,32.6,15.3,4.3,0.82,10.3,248,Good
801,28.7,63.2,10.7,16.8,22.0,6.4,0.76,15.0,319,Good
1175,25.6,49.6,0.1,3.9,22.8,4.9,1.02,13.8,575,Good
3110,23.5,62.3,0.8,10.5,32.4,14.9,1.03,8.1,614,Moderate
893,41.3,82.5,51.7,59.3,29.5,8.0,1.61,5.3,479,Moderate
3382,42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604,Moderate
2549,22.4,69.0,9.2,12.2,18.7,4.0,1.15,12.8,245,Good
4735,19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199,Good
1927,33.5,96.2,22.1,41.0,41.6,15.7,2.17,4.4,596,Poor
643,27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,Good
4837,33.8,68.6,29.9,42.3,20.9,22.2,2.31,3.8,430,Poor
1021,24.8,76.1,0.8,9.4,15.0,1.9,0.86,10.8,458,Good
4185,22.1,53.8,6.9,19.6,18.8,5.7,1.65,9.6,457,Moderate
4511,46.8,80.7,17.2,36.3,46.6,26.4,2.66,2.5,740,Hazardous
43,17.7,75.2,3.5,8.0,18.6,2.0,1.04,13.0,593,Good
1345,29.8,80.8,10.4,14.9,17.1,0.0,1.53,5.7,502,Moderate
3592,26.6,72.4,30.3,31.5,22.5,4.4,1.05,11.8,320,Good
2956,25.0,39.8,2.0,8.4,21.7,4.0,0.96,10.7,290,Good
3277,41.2,85.9,3.4,21.2,39.6,8.4,2.27,3.5,689,Poor
3376,32.5,85.1,24.8,46.3,29.1,13.2,1.89,5.9,599,Hazardous
4307,42.6,106.6,82.4,97.2,50.6,16.0,3.17,2.8,719,Hazardous
2902,38.8,97.9,0.1,12.2,43.2,7.9,1.27,4.0,567,Poor
2925,29.4,68.8,22.8,25.4,14.3,5.7,1.07,12.2,358,Good
4155,30.7,65.8,5.5,14.2,25.8,11.0,1.32,5.6,380,Moderate
3083,23.0,59.3,10.6,18.8,26.1,15.3,1.42,10.6,337,Moderate
4916,28.7,80.3,26.8,41.0,32.8,7.2,1.65,8.8,249,Moderate
1860,31.6,81.1,18.7,30.0,31.6,12.3,1.45,5.5,664,Moderate
255,32.7,64.6,12.6,18.9,30.5,9.5,1.65,7.2,505,Moderate
301,34.9,65.4,16.7,27.2,18.4,12.1,1.67,9.8,351,Moderate
3297,20.7,73.0,5.6,14.0,12.1,5.9,0.9,13.9,425,Good
4753,26.7,42.5,1.4,4.7,21.1,5.6,1.07,10.2,484,Good
358,17.8,59.7,2.2,9.9,16.4,5.1,0.87,10.1,583,Good
4437,25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544,Good
3711,28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,Moderate
158,43.5,91.7,43.6,71.4,30.7,18.7,2.92,4.7,873,Hazardous
688,24.0,68.7,18.6,31.1,30.6,7.3,1.44,6.0,588,Moderate
550,17.8,77.9,8.3,15.5,18.5,6.1,0.94,15.5,546,Good
1844,35.9,69.4,25.0,38.3,25.9,12.0,1.72,5.6,549,Poor
4897,26.5,82.2,23.9,34.0,19.7,5.7,1.31,5.2,438,Moderate
4269,27.4,67.5,32.7,40.7,21.2,4.6,1.57,6.8,458,Moderate
3847,24.5,93.6,22.3,31.7,22.4,11.6,1.81,8.3,585,Moderate
4264,26.8,98.6,0.9,21.6,34.8,12.9,2.0,6.6,712,Poor
2892,24.9,47.4,26.1,32.3,11.3,9.8,0.89,17.5,266,Good
900,29.3,90.5,23.9,52.4,36.4,26.3,2.02,8.9,498,Poor
418,32.0,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,Good
2117,34.5,105.1,7.5,31.7,54.9,18.4,2.99,5.2,561,Hazardous
2244,35.5,73.2,45.6,49.2,31.7,11.6,1.44,5.6,444,Moderate
3155,23.0,50.7,1.1,5.0,24.8,2.1,1.12,12.4,593,Good
111,26.8,66.2,4.6,10.8,18.0,3.5,0.96,12.9,422,Good
560,28.2,89.5,44.9,53.9,29.1,12.1,1.29,6.7,544,Moderate
2831,27.1,76.3,3.9,18.0,28.7,9.9,2.07,5.6,558,Moderate
1070,35.9,67.9,10.6,19.3,31.8,10.9,1.36,8.2,383,Moderate
225,37.0,59.3,20.7,31.3,25.3,8.6,1.22,7.5,430,Moderate
3344,29.0,50.4,4.8,18.9,26.4,9.4,1.75,9.0,302,Moderate
1105,37.2,98.9,37.7,57.5,54.3,30.6,2.45,5.1,572,Hazardous
4685,28.0,76.6,24.8,35.9,28.1,13.4,1.53,7.4,440,Moderate
723,29.5,58.6,6.1,17.5,32.6,17.0,1.19,5.0,311,Moderate
3549,24.2,58.7,15.8,18.8,28.3,6.3,0.84,14.0,243,Good
4174,23.9,42.1,19.2,25.4,16.8,5.2,1.12,11.6,352,Good
4477,47.0,74.1,8.6,24.1,29.1,14.0,0.99,9.0,643,Poor
3057,33.6,81.2,20.2,30.3,30.2,10.6,1.24,6.3,714,Moderate
4501,31.6,76.7,21.4,26.9,30.1,17.4,1.29,7.6,663,Moderate
1323,30.9,92.2,10.7,19.0,38.1,9.6,2.55,4.8,429,Poor
2506,33.8,78.8,120.5,139.6,41.6,5.3,1.88,3.3,688,Poor
3772,38.2,78.2,21.3,45.1,29.2,16.5,1.66,4.2,600,Poor
788,26.6,40.2,3.8,5.8,14.9,1.3,0.88,10.1,341,Good
1354,25.5,43.5,5.2,9.6,24.4,8.8,0.98,11.4,284,Good
4464,26.0,85.9,0.6,12.5,25.0,6.1,2.0,6.5,544,Moderate
2670,33.1,80.3,2.6,8.1,29.5,16.8,1.37,5.3,584,Moderate
622,31.0,50.1,6.8,20.9,17.7,12.8,1.7,5.1,328,Moderate
1920,43.6,93.3,75.6,90.4,33.6,17.9,1.98,9.6,425,Poor
2926,33.8,88.3,7.6,13.1,26.7,5.6,1.44,5.9,654,Moderate
4295,23.6,56.0,24.7,29.9,17.1,4.7,1.1,15.0,540,Good
578,25.1,78.5,39.9,54.2,37.5,19.8,2.2,3.4,463,Poor
149,36.9,83.1,8.9,34.8,52.1,1.5,2.89,3.3,648,Hazardous
4142,23.5,70.8,4.6,13.3,35.7,4.8,1.45,12.5,345,Moderate
1062,33.0,79.0,1.0,23.0,37.8,19.9,1.84,6.8,651,Poor
4341,27.0,48.8,26.6,30.2,13.4,5.6,1.09,11.7,337,Good
3838,37.6,94.4,19.5,27.3,50.3,6.2,2.47,3.7,889,Hazardous
493,29.8,73.1,4.7,12.9,23.1,12.2,1.44,5.9,682,Moderate
3821,36.6,74.7,11.1,30.9,28.1,16.3,1.04,3.8,409,Poor
227,21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,594,Moderate
1541,26.1,76.9,9.2,15.5,24.2,9.9,1.19,6.5,299,Moderate
3885,28.2,55.4,3.4,13.1,18.2,3.8,1.2,6.6,296,Moderate
4987,39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511,Poor
4922,34.5,71.4,29.5,52.6,37.9,17.1,2.09,3.9,744,Poor
4191,40.8,100.7,23.3,39.7,49.3,31.9,2.78,11.2,671,Hazardous
1374,45.1,102.9,16.4,49.1,38.4,18.7,2.06,4.8,638,Hazardous
2346,20.3,52.3,2.2,6.1,19.0,5.7,0.9,10.4,359,Good
2792,46.7,65.7,102.5,122.1,43.7,6.9,1.9,3.9,556,Poor
2634,25.0,45.1,12.9,17.6,18.6,6.0,0.95,11.4,605,Good
1276,23.3,49.0,29.4,36.6,12.6,6.6,0.82,10.7,362,Good
747,31.8,68.2,10.7,21.0,25.4,12.2,1.34,3.4,637,Poor
4465,29.9,46.2,5.9,12.2,13.3,4.7,0.99,10.0,377,Good
4566,46.8,91.0,0.2,17.0,55.2,19.5,2.36,2.5,587,Hazardous
1429,35.5,109.1,77.1,94.8,34.2,21.5,2.42,2.5,870,Hazardous
