,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
2701,30.2,53.6,47.4,60.0,23.3,13.5,1.61,5.2,529,Moderate
2044,33.8,72.7,60.4,71.8,30.7,19.5,1.52,7.9,610,Poor
3132,36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous
1078,22.2,75.7,19.0,20.7,20.1,5.3,1.03,10.7,316,Good
4085,33.2,49.8,1.4,23.3,23.0,25.8,2.06,6.8,730,Poor
1270,25.7,69.3,15.7,25.0,27.7,10.6,1.44,9.5,482,Moderate
3635,34.9,81.1,38.2,52.3,20.9,7.5,1.68,5.5,672,Moderate
1463,28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,Good
3180,28.0,88.7,13.5,25.9,23.7,18.5,0.94,8.6,546,Moderate
3663,25.4,74.2,40.6,46.1,19.7,9.9,1.32,6.1,459,Moderate
4586,28.9,72.0,48.2,58.4,29.3,9.2,1.56,9.5,422,Moderate
792,38.6,58.3,9.6,29.6,28.4,13.7,2.17,3.5,422,Poor
3094,37.0,76.1,131.3,145.5,57.3,24.3,2.94,7.6,702,Hazardous
2525,54.7,81.7,101.8,133.7,35.0,26.1,2.32,5.4,586,Hazardous
1890,32.1,54.6,3.8,13.6,28.1,20.3,1.54,5.2,701,Moderate
3942,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315,Good
4259,42.7,63.3,82.1,103.4,45.4,29.3,2.26,7.4,747,Poor
2472,29.4,42.7,1.7,7.8,19.1,4.5,0.84,13.4,228,Good
1116,36.0,97.3,11.0,20.8,28.5,20.7,1.87,3.9,795,Poor
2366,20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291,Good
4638,29.9,96.2,16.2,29.3,35.5,18.2,1.85,3.4,444,Poor
2358,24.3,67.2,7.3,11.5,24.4,4.0,1.14,11.3,277,Good
4796,30.6,92.3,14.2,30.6,22.4,14.4,1.6,5.6,574,Moderate
562,24.9,93.1,12.5,18.1,25.0,2.9,2.26,8.6,473,Poor
3843,31.0,78.0,1.5,5.7,20.0,4.7,1.02,11.0,279,Good
1233,22.6,46.8,20.5,22.9,28.3,8.7,1.03,10.9,518,Good
3565,34.9,96.9,11.4,30.2,36.5,20.3,1.89,6.8,680,Poor
4562,23.6,55.5,1.2,2.2,24.5,9.7,1.03,10.5,349,Good
1019,44.3,122.3,55.2,65.9,49.3,26.4,2.31,2.9,878,Hazardous
2989,24.0,86.1,44.5,52.2,29.5,15.4,1.49,5.5,689,Moderate
2050,28.5,44.0,1.3,3.1,15.1,5.0,0.83,19.2,405,Good
1638,35.5,79.7,98.5,115.3,18.1,15.9,1.67,5.8,563,Moderate
1498,21.0,70.6,8.1,10.4,25.0,4.5,0.88,10.1,220,Good
744,33.9,94.5,16.6,42.2,41.7,18.5,2.4,8.1,421,Poor
2689,25.6,63.4,16.1,20.9,24.1,2.9,1.04,10.9,303,Good
2188,22.6,55.6,7.4,8.0,22.4,4.0,1.1,10.8,330,Good
2588,30.4,93.5,8.5,29.2,36.6,16.3,1.64,6.0,766,Poor
1266,26.7,65.2,2.7,7.0,17.6,6.8,1.02,11.1,510,Good
2884,21.5,83.1,19.3,25.4,12.9,3.2,1.13,10.5,335,Good
163,25.9,64.2,1.5,10.3,23.6,0.0,0.93,11.5,386,Good
637,44.7,97.9,34.6,57.3,28.1,22.6,1.78,3.5,562,Hazardous
4507,32.0,101.4,60.3,78.5,45.4,25.0,3.01,4.3,698,Hazardous
1516,35.0,85.2,7.5,18.9,51.5,23.9,3.03,6.5,628,Hazardous
388,32.3,66.5,29.1,41.9,34.6,9.2,1.83,5.8,426,Poor
1344,25.1,43.3,23.0,28.6,24.2,3.9,1.01,16.0,392,Good
146,34.4,77.4,43.8,68.2,45.2,9.8,3.31,2.8,737,Hazardous
4871,30.4,77.0,10.0,14.8,15.5,3.1,0.9,10.1,386,Good
159,32.3,65.7,8.7,19.1,28.3,11.6,1.36,6.4,322,Moderate
294,23.2,78.4,16.8,19.3,23.9,7.9,1.44,11.4,456,Moderate
3847,24.5,93.6,22.3,31.7,22.4,11.6,1.81,8.3,585,Moderate
3285,36.1,79.0,19.0,27.4,20.5,13.8,1.49,6.9,604,Moderate
1377,40.6,74.1,116.0,126.7,45.5,25.7,2.11,2.8,765,Hazardous
4386,23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568,Poor
3523,27.1,66.5,14.8,29.8,35.6,15.6,1.99,3.3,577,Poor
1859,30.6,51.1,8.3,10.1,23.1,5.7,1.11,15.0,221,Good
3837,34.4,103.1,29.2,42.2,54.4,23.6,3.37,3.7,614,Hazardous
2085,32.9,97.0,10.0,32.7,39.7,12.4,2.24,4.3,640,Hazardous
4411,33.8,86.8,12.5,20.9,26.7,6.6,1.66,5.2,685,Moderate
3243,29.1,77.1,61.8,76.5,28.5,8.4,1.71,5.7,591,Moderate
3601,26.8,47.4,8.7,14.2,14.3,3.6,1.08,10.9,344,Good
4938,23.9,62.9,8.9,17.3,17.4,4.5,0.93,13.6,494,Good
3204,18.5,60.0,20.8,22.7,24.0,6.7,0.89,11.8,541,Good
4343,28.6,45.6,56.8,64.8,30.2,7.0,1.42,7.6,681,Moderate
398,32.9,47.3,37.9,46.2,20.1,3.9,1.47,10.3,419,Moderate
2097,31.0,80.4,3.3,13.9,29.6,7.1,1.31,7.1,353,Moderate
2025,46.8,117.3,21.6,29.6,25.3,26.7,2.31,6.4,712,Hazardous
4136,32.0,62.5,0.1,5.1,20.2,4.6,0.89,10.2,201,Good
3662,43.3,62.4,23.3,47.6,39.7,10.8,2.98,2.8,586,Hazardous
2287,26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603,Good
3480,39.1,82.4,24.3,49.8,28.2,11.5,2.03,8.5,818,Poor
27,32.0,80.6,9.7,19.5,31.0,3.9,1.52,6.0,567,Moderate
2801,22.4,62.0,6.5,11.1,24.2,3.4,1.02,10.1,265,Good
4189,33.8,89.3,14.1,25.3,23.0,11.3,1.33,9.1,671,Moderate
2852,32.2,104.1,13.7,28.4,26.6,4.2,1.9,8.2,467,Poor
555,26.1,78.1,6.2,11.5,13.0,5.3,0.88,15.8,585,Good
4757,30.5,76.2,26.8,46.5,40.0,9.3,2.4,9.9,624,Poor
658,26.7,41.8,1.5,6.5,25.5,2.5,1.07,10.5,303,Good
1017,34.7,85.2,30.0,42.1,36.6,5.2,1.55,7.6,448,Moderate
3712,37.3,85.0,9.6,23.9,31.2,16.2,2.22,4.9,592,Poor
3274,24.9,46.1,3.2,10.4,16.9,4.1,0.94,11.9,242,Good
4156,44.0,70.6,23.0,42.3,35.2,17.2,1.79,3.5,726,Poor
2264,23.1,56.3,31.4,33.8,15.1,5.8,1.02,10.5,300,Good
601,33.1,69.0,6.8,15.0,36.9,15.0,1.55,3.7,712,Poor
4050,30.5,82.0,13.4,26.6,29.8,12.4,1.71,4.0,473,Poor
3472,24.8,41.0,4.7,11.8,13.7,2.5,0.94,13.5,538,Good
2554,47.7,69.2,41.8,50.7,38.3,22.2,2.58,5.9,651,Poor
1290,26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,Good
2251,26.2,74.2,5.5,11.7,17.3,3.6,0.83,10.2,383,Good
4920,32.8,96.0,26.5,42.4,29.4,15.2,3.07,8.6,646,Hazardous
4074,26.4,52.2,18.0,25.6,22.8,5.9,1.12,10.4,539,Good
4294,25.6,87.4,23.6,32.3,29.2,3.1,1.59,6.2,582,Moderate
1390,29.7,78.5,9.5,16.4,14.5,5.3,0.86,13.6,275,Good
2193,25.0,49.7,1.1,5.4,17.9,5.0,1.15,10.5,447,Good
1935,28.1,47.9,2.7,6.7,26.0,8.3,1.03,11.1,228,Good
1418,31.2,84.0,28.6,39.4,24.6,12.2,1.3,6.4,438,Moderate
3001,30.4,67.5,16.5,21.0,43.4,15.4,1.97,9.6,502,Poor
668,30.4,48.7,0.1,6.6,24.2,9.1,1.63,6.1,536,Moderate
2657,26.4,77.1,20.6,24.8,24.1,12.4,1.46,6.7,576,Moderate
3805,39.9,112.1,37.2,54.7,50.8,21.8,2.58,2.8,556,Hazardous
3910,24.8,47.8,37.0,40.9,19.6,6.1,0.93,14.2,557,Good
2417,35.1,47.6,23.8,31.7,26.6,14.5,1.35,6.9,565,Moderate
2247,24.3,74.5,2.4,8.1,26.0,7.9,1.09,12.8,329,Good
3654,28.6,83.1,19.9,29.1,35.8,12.3,1.93,7.4,674,Moderate
2567,27.6,54.2,9.4,14.9,25.7,2.8,1.05,12.4,525,Good
4475,28.1,74.6,0.3,4.9,15.0,1.7,1.04,10.3,256,Good
845,33.0,62.1,12.9,30.8,35.3,6.5,2.28,6.6,651,Poor
427,31.7,52.4,11.2,22.0,32.4,13.3,1.52,7.3,460,Moderate
3481,33.1,72.0,30.3,48.8,30.8,11.8,1.12,6.2,341,Moderate
2683,32.2,62.2,23.6,32.0,32.8,10.1,1.54,9.0,685,Moderate
4061,41.4,61.5,17.6,41.6,32.9,11.4,2.78,4.6,593,Poor
4211,31.8,86.3,2.6,14.8,38.6,17.7,2.07,3.7,551,Poor
2129,34.7,87.7,44.8,46.0,35.8,11.9,2.11,4.5,473,Poor
4921,29.8,75.7,4.7,13.0,21.9,10.1,1.48,5.5,351,Moderate
2147,26.3,46.7,1.4,4.3,12.2,3.4,1.04,11.3,193,Good
887,26.9,95.2,0.0,17.3,26.9,23.6,1.33,10.2,650,Moderate
1459,23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238,Good
3360,27.6,44.1,3.5,14.4,30.7,9.4,0.97,8.0,338,Moderate
3665,27.2,46.3,14.8,18.8,19.7,7.3,1.05,10.8,496,Good
2337,26.0,45.3,5.3,12.4,27.4,7.2,0.78,18.9,546,Good
1373,32.6,54.3,5.7,19.6,25.9,11.8,1.35,7.0,649,Moderate
1425,24.4,79.3,12.9,18.3,26.1,5.6,1.2,21.7,449,Good
2746,38.9,66.7,49.1,54.0,26.6,16.7,2.39,5.3,758,Poor
2045,20.3,52.3,2.0,6.0,25.1,4.7,0.95,13.4,277,Good
3899,28.8,67.1,18.2,23.0,22.1,5.9,1.03,15.6,569,Good
2137,25.2,69.1,75.3,89.9,30.1,10.8,2.18,8.4,483,Poor
4870,22.1,64.6,13.1,17.7,15.6,4.9,0.99,10.5,468,Good
1316,31.5,76.0,3.3,10.1,32.2,9.5,1.44,9.3,389,Moderate
3187,32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,Moderate
3266,24.7,70.4,8.1,12.2,17.3,4.2,1.04,11.0,243,Good
2521,25.7,71.4,13.9,18.5,22.2,6.4,1.41,7.7,520,Moderate
3977,21.2,40.0,2.3,6.1,15.1,6.4,1.04,15.8,481,Good
2831,27.1,76.3,3.9,18.0,28.7,9.9,2.07,5.6,558,Moderate
3674,29.6,54.6,7.7,14.1,18.6,6.7,0.99,11.6,340,Good
259,27.4,63.2,24.9,35.3,30.7,8.8,1.5,5.6,631,Moderate
3408,32.2,59.9,29.3,38.6,32.9,18.3,2.14,6.0,563,Poor
1109,28.3,77.3,13.0,21.6,33.2,9.3,1.77,7.5,542,Moderate
2626,22.2,74.0,90.0,99.8,29.1,10.7,1.94,5.2,573,Poor
1312,31.4,94.3,68.9,72.8,24.0,14.3,1.99,6.7,347,Moderate
2378,24.9,60.1,8.8,16.7,22.5,2.6,0.97,15.5,589,Good
4182,30.4,46.7,21.4,25.4,17.3,7.8,0.91,11.7,365,Good
470,35.0,80.2,11.9,24.4,30.4,14.1,1.71,4.5,617,Poor
2939,36.4,61.5,35.3,30.1,28.7,6.4,1.1,5.7,312,Moderate
1691,33.4,78.5,101.6,109.9,19.3,9.2,1.32,5.0,334,Moderate
1318,22.6,41.7,5.7,12.1,21.5,6.1,0.85,10.3,407,Good
2191,24.1,89.4,4.1,16.3,24.5,15.1,1.37,8.5,298,Moderate
361,30.1,71.8,6.7,24.3,28.7,12.4,1.34,6.9,571,Moderate
4589,27.4,73.6,51.6,64.0,35.3,14.7,1.87,8.7,769,Poor
3118,28.6,83.7,2.5,9.1,24.5,17.5,1.38,6.3,466,Moderate
2629,28.8,58.0,6.3,36.4,42.2,1.9,2.43,3.5,505,Poor
4140,29.2,45.9,1.9,10.9,29.4,5.5,1.1,6.1,647,Moderate
3384,21.9,48.7,3.6,7.0,25.1,1.1,0.99,11.2,247,Good
4110,26.4,60.3,6.5,13.2,21.8,5.1,0.88,11.1,412,Good
2364,24.1,63.0,3.9,7.4,22.5,8.0,0.78,19.9,566,Good
4851,30.8,69.0,8.1,21.3,17.8,8.0,1.37,5.6,635,Moderate
4515,27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285,Good
4833,30.0,67.1,2.2,7.8,39.2,17.0,2.0,5.2,793,Poor
4396,43.7,86.8,2.1,16.5,38.7,15.3,1.92,8.3,351,Poor
4704,27.8,70.8,3.0,20.7,30.8,17.7,2.02,3.5,502,Poor
301,34.9,65.4,16.7,27.2,18.4,12.1,1.67,9.8,351,Moderate
1295,21.9,67.3,12.2,16.1,24.1,4.8,0.92,10.3,244,Good
4565,24.4,76.8,10.1,21.3,29.1,18.0,2.17,6.8,464,Poor
1070,35.9,67.9,10.6,19.3,31.8,10.9,1.36,8.2,383,Moderate
1876,39.4,75.2,109.6,145.2,46.8,34.7,2.5,6.1,794,Hazardous
642,35.3,65.1,109.6,122.9,40.9,8.3,2.64,10.5,777,Poor
1899,44.0,80.4,18.0,29.5,27.9,8.5,2.12,4.1,685,Poor
3656,31.0,93.2,28.7,48.3,44.2,11.3,2.29,10.1,592,Poor
3346,30.3,88.4,34.6,49.5,25.8,22.5,1.48,3.4,583,Poor
2450,24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415,Good
1487,27.2,82.5,18.7,37.1,32.5,14.5,1.96,4.5,544,Poor
4930,29.5,83.3,82.2,107.5,25.3,29.0,2.41,5.2,401,Poor
1200,28.0,55.4,3.0,15.1,22.8,21.8,1.76,5.1,405,Moderate
147,27.4,77.3,0.7,12.2,25.3,5.3,1.57,10.8,477,Moderate
3803,29.4,54.3,9.2,15.5,29.3,8.6,1.49,10.6,405,Moderate
3502,29.5,54.6,40.8,48.3,30.7,9.5,1.52,5.0,642,Moderate
26,27.6,78.0,19.2,29.8,35.6,15.0,1.45,6.2,387,Poor
4293,26.0,65.5,12.3,16.1,24.8,3.1,0.99,10.9,405,Good
4566,46.8,91.0,0.2,17.0,55.2,19.5,2.36,2.5,587,Hazardous
123,39.4,109.1,34.9,56.8,36.1,3.1,2.02,5.7,454,Poor
2318,41.0,60.7,26.9,56.7,38.4,13.0,2.25,3.5,673,Poor
1148,25.4,76.7,10.3,19.4,22.7,10.5,1.19,7.8,609,Moderate
1361,31.3,75.0,37.8,47.1,32.6,11.0,1.87,5.6,451,Poor
2454,22.9,79.0,21.3,29.3,20.7,6.0,0.98,10.2,588,Good
3368,27.2,55.1,16.5,23.0,24.2,4.8,0.8,12.9,303,Good
786,27.3,65.1,15.1,24.5,29.0,12.8,1.54,6.9,485,Moderate
1350,35.7,73.1,2.8,7.9,26.9,14.5,1.77,6.2,421,Moderate
4624,22.0,60.6,5.0,11.8,22.6,3.7,1.04,13.5,523,Good
1479,24.6,55.8,14.6,24.1,26.0,12.3,1.93,5.7,579,Moderate
3692,18.5,54.0,5.2,7.7,22.7,3.9,0.86,14.1,415,Good
4062,25.1,81.3,11.9,21.9,33.8,8.1,1.48,13.9,625,Moderate
90,22.9,45.9,4.4,9.3,12.6,5.9,1.01,10.1,223,Good
858,27.6,61.3,1.5,12.0,28.7,11.6,1.63,5.1,581,Moderate
68,38.0,77.7,49.8,65.9,42.7,17.2,2.02,6.2,750,Hazardous
3098,40.0,66.1,21.7,41.3,28.1,2.7,1.66,5.9,745,Poor
1018,40.1,62.1,47.7,67.7,31.6,0.0,2.54,4.9,570,Poor
1194,19.8,61.8,20.4,28.4,25.2,5.4,1.07,11.8,504,Good
4267,24.9,64.4,10.9,15.2,14.0,4.4,1.12,10.5,354,Good
177,44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581,Hazardous
3212,24.2,62.9,15.3,21.3,20.4,4.5,1.08,13.3,317,Good
4394,37.3,88.5,139.8,150.6,26.7,17.2,1.75,3.7,668,Poor
2907,35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
660,41.9,104.5,90.7,109.1,41.0,18.6,2.03,5.0,695,Hazardous
120,35.1,92.3,81.2,114.2,35.1,14.7,2.5,2.7,589,Hazardous
3604,34.4,68.6,14.6,20.6,28.4,6.4,1.36,7.2,412,Moderate
2891,24.9,76.0,32.1,41.6,16.2,17.7,1.49,6.0,612,Moderate
1712,28.9,48.7,12.1,18.5,20.3,6.4,1.03,10.0,499,Good
2639,25.0,55.1,2.2,7.7,27.2,7.2,1.04,10.1,294,Good
4433,16.4,46.2,16.8,20.2,16.0,1.6,0.8,14.4,189,Good
2887,23.4,54.7,4.0,12.3,24.1,2.8,0.87,10.2,433,Good
2936,26.6,68.5,0.1,15.2,20.2,14.2,1.52,5.8,410,Moderate
4664,24.7,78.9,55.7,66.2,28.5,6.3,1.33,7.2,454,Moderate
2925,29.4,68.8,22.8,25.4,14.3,5.7,1.07,12.2,358,Good
1636,41.2,80.2,10.8,34.5,25.7,11.4,2.08,3.7,714,Poor
1704,26.0,79.9,22.6,28.3,22.7,5.9,1.37,12.0,323,Moderate
784,21.7,69.0,7.3,12.7,21.1,6.2,0.94,10.4,593,Good
2070,24.7,65.1,1.2,4.0,23.4,3.1,1.03,11.1,461,Good
4639,26.8,52.0,14.8,20.5,26.8,2.2,0.76,10.9,395,Good
2397,38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455,Hazardous
13,34.2,99.4,8.9,32.0,32.3,7.9,1.71,3.3,601,Poor
71,36.5,81.0,9.8,22.2,31.5,6.8,1.63,6.5,322,Moderate
4118,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
2262,28.1,42.5,0.3,5.1,16.1,5.7,0.99,11.6,326,Good
2484,23.9,66.7,14.3,16.9,21.8,7.8,1.07,10.4,413,Good
992,27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor
560,28.2,89.5,44.9,53.9,29.1,12.1,1.29,6.7,544,Moderate
3391,22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,Good
396,35.7,91.0,49.9,50.3,19.0,15.4,1.94,4.2,539,Poor
4138,41.1,86.1,15.8,34.3,34.9,17.5,1.88,5.0,716,Poor
407,34.0,83.2,19.3,39.1,45.1,21.0,2.28,9.9,496,Poor
603,30.4,98.7,21.6,29.6,35.1,12.7,2.13,4.0,625,Poor
1284,43.2,110.8,36.4,55.4,42.4,16.8,2.38,4.6,531,Hazardous
1369,29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524,Good
186,21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,Good
3765,32.6,78.3,4.6,24.6,25.8,21.2,1.97,5.9,540,Poor
1570,32.4,93.5,31.6,45.9,32.9,13.6,2.15,6.6,482,Poor
2785,31.6,105.9,0.4,15.7,38.4,11.9,1.34,6.5,421,Poor
4316,20.3,44.4,1.7,11.6,18.2,3.4,1.16,14.3,407,Good
4504,34.1,79.9,42.9,48.9,41.9,20.4,2.03,4.8,515,Poor
709,25.7,78.9,47.3,61.1,32.0,8.7,1.23,7.4,530,Moderate
4822,23.9,39.6,1.3,5.7,23.2,6.4,0.93,11.2,569,Good
4431,30.3,58.1,1.8,13.5,29.6,6.5,1.54,8.5,524,Moderate
3558,31.6,74.8,28.5,45.8,25.4,16.3,2.29,4.7,782,Poor
2966,35.9,77.2,14.9,21.1,29.4,12.3,1.5,5.4,489,Moderate
3885,28.2,55.4,3.4,13.1,18.2,3.8,1.2,6.6,296,Moderate
1089,44.4,104.7,6.6,32.3,45.7,15.6,2.72,4.1,888,Hazardous
4923,24.1,72.6,15.9,18.3,14.8,4.3,1.15,12.5,317,Good
3775,41.1,71.6,6.9,30.1,37.9,8.3,1.8,3.8,713,Poor
339,29.8,62.8,22.2,32.8,36.9,1.1,1.55,5.0,437,Moderate
3365,22.6,61.0,18.8,25.7,15.0,2.2,1.02,14.7,298,Good
931,29.8,74.1,1.9,6.8,26.0,4.2,0.94,10.7,250,Good
635,29.6,86.1,6.7,30.2,36.4,25.8,2.49,4.0,632,Poor
4256,47.0,63.5,82.5,101.4,41.3,24.7,2.46,2.9,582,Hazardous
4286,29.0,79.2,66.5,82.1,25.8,16.7,1.51,5.3,575,Moderate
3077,27.4,67.4,3.6,10.7,28.0,3.1,1.06,12.5,424,Good
155,35.6,87.7,16.8,22.6,24.8,4.0,1.21,11.3,605,Moderate
4229,25.6,78.1,1.1,5.2,21.3,6.1,0.89,10.9,524,Good
729,39.5,70.2,5.4,24.3,38.0,0.1,1.85,4.3,616,Poor
2814,26.3,60.5,10.0,18.9,24.6,3.7,0.97,10.1,459,Good
4456,24.2,71.6,5.9,11.1,19.5,2.7,1.13,10.5,547,Good
1401,18.5,61.3,5.6,8.9,21.5,7.2,0.86,10.8,226,Good
538,33.8,68.1,5.4,13.6,30.6,12.1,1.88,6.8,575,Moderate
4989,26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,Good
2490,27.1,51.2,20.8,25.6,15.7,4.4,0.75,10.3,432,Good
483,28.7,55.1,20.5,23.6,17.3,2.6,0.86,11.9,347,Good
3389,22.6,60.0,7.4,12.9,18.8,3.9,0.89,17.1,256,Good
2427,39.0,60.5,31.6,37.0,44.0,20.1,2.3,5.1,406,Poor
2061,44.0,100.4,55.0,76.2,23.8,18.6,2.12,4.3,535,Poor
4945,30.3,91.8,1.0,18.8,23.1,4.4,1.31,5.9,359,Moderate
2058,41.7,93.9,8.3,22.4,36.1,22.3,2.06,3.8,497,Poor
1574,27.8,96.1,4.5,31.9,39.5,0.7,1.99,4.5,614,Poor
2117,34.5,105.1,7.5,31.7,54.9,18.4,2.99,5.2,561,Hazardous
2000,37.1,84.7,31.7,57.6,28.8,19.6,2.25,7.5,672,Poor
4374,18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,Good
4671,20.7,59.2,8.8,14.1,23.1,1.9,0.99,10.7,346,Good
1218,35.9,98.2,11.4,18.9,54.1,32.5,2.71,3.9,560,Hazardous
4582,33.0,90.1,35.3,49.5,31.2,7.4,1.6,6.2,358,Moderate
29,29.3,77.1,14.5,19.8,14.0,2.9,1.07,11.6,361,Good
1457,27.9,60.7,8.7,15.6,21.3,7.7,1.72,5.6,606,Moderate
3949,41.9,100.5,93.8,116.9,41.8,4.7,2.75,6.9,827,Hazardous
403,34.1,74.6,27.0,47.6,22.4,27.2,2.57,3.5,732,Poor
314,26.3,74.7,8.6,14.0,14.1,4.6,0.99,13.0,318,Good
564,25.0,63.5,24.7,27.0,16.1,2.0,0.91,15.9,407,Good
3448,30.9,73.9,7.1,19.8,27.7,4.1,1.19,6.1,545,Moderate
224,37.4,51.2,75.2,85.4,25.4,8.6,1.66,5.3,450,Moderate
2456,31.9,53.6,13.3,23.8,20.8,7.0,1.67,11.3,366,Moderate
4325,23.1,39.7,23.4,27.8,20.4,9.6,1.06,10.5,314,Good
2953,33.6,67.3,25.8,34.1,29.3,16.5,1.55,3.8,425,Poor
1661,26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559,Good
2354,26.2,60.3,13.4,17.3,26.7,7.0,1.23,10.9,308,Good
2381,23.8,65.2,9.9,14.2,14.6,4.9,0.97,10.7,331,Good
2206,27.1,66.8,0.1,5.2,23.1,6.4,0.99,12.7,417,Good
1008,34.5,80.8,10.6,18.6,32.1,18.4,2.37,6.4,763,Poor
3518,26.3,74.9,20.1,27.4,25.4,3.8,1.62,5.3,358,Moderate
4111,19.7,39.9,2.0,6.8,28.4,7.6,1.14,10.2,347,Good
1056,31.8,68.3,29.4,39.1,23.0,5.8,1.76,6.2,463,Moderate
1143,33.5,78.0,9.1,30.0,38.1,10.9,2.08,3.7,539,Poor
4357,25.4,75.4,33.4,35.5,31.4,9.4,1.8,5.8,600,Moderate
1730,21.2,55.9,7.8,10.7,19.7,7.6,1.14,12.1,436,Good
3088,30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357,Moderate
1797,24.4,48.1,14.8,19.8,24.5,4.3,0.87,12.0,381,Good
1665,35.5,69.0,22.0,38.7,35.0,9.9,2.1,6.1,490,Poor
2367,23.8,73.7,14.0,16.6,14.5,2.3,1.17,10.2,606,Good
643,27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,Good
2934,24.8,73.1,6.5,9.8,17.5,10.0,1.02,12.5,287,Good
4345,43.8,106.8,4.6,19.2,32.8,21.2,2.34,4.1,425,Poor
505,36.2,73.7,9.6,32.4,41.4,25.5,1.97,10.0,782,Hazardous
582,32.6,68.5,9.4,19.9,29.3,15.3,1.77,11.9,451,Moderate
3909,34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689,Poor
409,22.4,42.1,1.2,9.4,25.6,8.5,0.84,11.9,485,Good
3210,25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376,Good
3431,24.6,78.7,15.8,24.2,23.2,9.2,0.93,13.7,384,Good
789,26.1,82.7,19.9,37.5,36.7,12.0,1.5,4.3,706,Poor
4089,30.5,70.7,23.4,30.5,32.8,10.8,1.49,7.5,466,Moderate
4301,18.0,68.7,6.0,9.3,21.2,6.5,1.15,15.9,266,Good
248,19.2,69.6,5.6,15.1,15.2,4.8,1.08,10.6,509,Good
3877,20.1,55.0,8.5,10.7,24.6,6.3,1.07,17.2,431,Good
2184,30.6,56.2,2.6,8.7,22.6,3.1,0.84,12.7,513,Good
1881,33.2,76.0,78.8,87.1,27.7,13.1,1.36,9.0,679,Moderate
628,36.1,77.3,40.8,50.4,23.1,13.1,2.04,5.2,615,Poor
1830,38.9,80.0,53.4,66.4,42.4,23.0,2.19,5.6,695,Poor
3330,29.8,56.5,15.6,32.5,20.4,15.5,1.69,6.9,537,Moderate
3525,32.8,89.1,18.0,32.4,44.1,16.1,1.64,4.3,734,Poor
908,18.0,44.7,18.5,22.8,21.2,9.6,0.99,16.0,470,Good
1810,28.5,83.8,10.6,26.5,30.2,10.7,1.52,7.5,581,Moderate
817,33.0,87.8,18.1,27.3,19.4,12.2,1.78,5.2,529,Moderate
2824,26.4,61.8,41.4,52.3,23.2,2.3,1.74,5.3,499,Moderate
3386,27.4,63.0,11.0,21.1,23.2,9.6,1.27,6.6,333,Moderate
1718,21.2,78.0,6.0,15.4,20.2,5.5,1.03,10.5,446,Good
2183,28.7,80.8,16.6,27.3,34.8,15.0,1.75,5.3,446,Moderate
4742,31.9,70.7,20.2,28.7,29.2,9.7,1.39,6.4,689,Moderate
569,29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303,Moderate
966,32.0,78.9,22.4,29.9,27.5,11.8,1.48,7.9,444,Moderate
204,45.2,88.9,9.9,28.9,33.6,18.9,2.37,6.9,574,Poor
1692,29.5,54.8,6.7,15.1,14.0,6.6,0.78,11.9,315,Good
4748,23.0,75.6,4.9,7.0,12.7,3.8,1.05,10.7,331,Good
2848,38.3,86.8,38.0,50.8,22.5,7.1,1.41,5.4,311,Moderate
820,33.6,84.2,186.7,209.8,36.8,13.4,2.57,5.8,879,Hazardous
4176,25.4,59.1,16.0,16.6,15.2,6.8,1.04,10.5,439,Good
3445,24.9,54.3,39.0,56.5,30.3,12.3,1.6,5.2,351,Moderate
777,32.2,70.9,37.9,56.7,37.8,16.2,1.54,4.8,388,Poor
134,41.9,98.7,99.2,115.1,54.9,20.5,2.62,3.0,708,Hazardous
